zpid,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,homeImage
29370806,1,0,3,1,0,0,0,2,0,11761.2,3304,1,0,1,1,1.9,7,1277,16,4,4,2,29370806_4fcbddb7b53fc6fb4554a59876c9cd8b-p_f.jpg
29343454,32,0,3,2,1,0,0,0,0,14374.8,2665,0,1,1,0,2.05,9,1669,15,3,3,1,29343454_2ce8ecb6bc9596a41cfeb76f1dc96148-p_f.jpg
29334450,40,0,5,2,1,0,0,0,0,13939.2,4021,1,0,1,1,4.9,5.666666667,1332,16,4,4,2,29334450_3d3679124def36d52c2a0af70d981a47-p_f.jpg
64901960,72,0,4,2,0,2,0,0,0,8842,3559,1,0,1,1,1.466666667,8,1275,15,4,4,2,64901960_6f9a21c6710b9b5335c7ce1264ce7386-p_f.jpg
29360963,5,0,0,1,0,0,0,0,0,20908.8,2357,1,0,1,1,2.566666667,7,1523,17,2.5,3,1,29360963_89cd7e7da58e4ae1b5461afece4973b5-p_f.jpg
145658831,20,0,5,2,0,1,0,1,0,5445,1982,1,0,1,1,2.933333333,3.666666667,1532,12,3,3,2,145658831_efa7a46288bec615b798daeab467ece0-p_f.jpg
145657822,24,0,6,2,1,0,0,0,0,7026,2047,1,0,1,1,1.7,3,1457,13,2,4,1,145657822_3220e77c6a0f01702ea47900db963008-p_f.jpg
64918941,91,0,5,3,3,0,0,0,0,54450,5307,1,0,1,1,4.733333333,7,1177,16,5,4,3,64918941_a00f66493ecf2df5e34caf63bc8d55f1-p_f.jpg
29370800,32,0,7,2,1,2,0,1,0,9757,3976,1,0,1,1,2,7,1277,16,4,5,2,29370800_279b3e5a62c06b807522ee49f40ab907-p_f.jpg
246905609,39,0,2,1,1,1,0,0,0,32670,2100,1,0,1,1,4.033333333,3,1457,13,3,4,1,246905609_f5082bf68e8b95eff6ffa3acccc14813-p_f.jpg
29375958,21,0,2,0,0,0,0,0,0,13068,3650,0,1,1,1,0.933333333,8.666666667,1632,16,4,4,2,29375958_991ea7eca2194916ad05991409f2762f-p_f.jpg
29358963,65,0,4,2,1,1,0,2,0,9931,2498,1,0,1,1,2.733333333,7,1523,17,3,4,2,29358963_14aabe1bca9a005f6bc259c3ce74526c-p_f.jpg
29341440,85,0,4,3,2,2,0,0,0,30056.4,4771,0,1,1,0,2.1,9,1669,15,4,5,3,29341440_28404cc9a1b0b18f7cc8e563561d9035-p_f.jpg
29344947,38,0,1,1,3,0,0,1,0,12196.8,2929,0,1,3,0,3.866666667,8,1373,14,3,4,2,29344947_00a4e78008dd99f67d2a07f8540fe00b-p_f.jpg
90240441,1,0,8,1,0,0,0,0,0,8276,3348,1,0,1,1,2.766666667,8.333333333,1533,17,4,5,2,90240441_25caf8e050cdac8e5d2df3c1358e3640-p_f.jpg
89553418,1,0,4,2,0,0,0,0,0,5662,1746,1,0,1,1,2.1,8.333333333,1481,16,2,3,1,89553418_05224810e338ff859e3d3069571f9b37-p_f.jpg
144334371,15,0,2,1,1,0,0,0,0,5532,1589,1,0,1,1,1.6,3,1457,13,2,4,1,144334371_0f383124618b1013748700b42a0632aa-p_f.jpg
29396923,22,0,3,2,0,1,0,0,0,4791,1190,1,0,1,2,3.133333333,3.666666667,1085,11,2,3,1,29396923_30efa9fa15a720c9b7e33c63f73d9869-p_f.jpg
114405939,33,0,4,2,2,0,0,0,0,16552.8,4380,1,0,1,1,5.433333333,7,1177,16,4,4,2,114405939_99d6f47b458776ae916a536c522c4ce1-p_f.jpg
29344946,24,0,3,1,2,2,0,1,0,12196.8,2066,0,1,3,0,3.866666667,8,1373,14,3,3,2,29344946_f69d74e4eac42d1d8c863d4fc501366a-p_f.jpg
185217414,24,0,4,3,0,0,0,0,0,8276,2960,1,0,1,1,1.933333333,8.333333333,1481,16,3,4,2,185217414_0ef5af2d076efcf060c9c83245e15cfb-p_f.jpg
83821443,50,0,3,3,0,0,1,0,0,11761.2,4500,1,0,1,1,3.3,7,1277,16,5,5,2,83821443_bb55e306df009399177ddcdeb7fcc695-p_f.jpg
2108947312,22,0,2,1,0,0,0,0,0,5314,1250,1,0,1,1,2.233333333,3,1457,13,2.5,2,2,2108947312_66a2ff2f7b5cbc0d6348226accdc94e9-p_f.jpg
29578456,29,0,6,2,0,0,0,1,0,7000,2084,1,0,1,1,2.466666667,6,1228,14,3,3,2,29578456_74213f6acc6c7c27847039e99497e1d0-p_f.jpg
89550945,39,0,8,2,0,0,0,0,0,19166.4,4743,0,1,3,0,2.9,9.333333333,1360,14,5,5,2,89550945_b2a23995e269ca32592a8c6eb05f552d-p_f.jpg
58298457,84,0,3,2,3,1,0,0,0,129373.2,5921,1,0,1,1,1.766666667,7,1381,16,5,5,1,58298457_1375b52fac0eb3e263ede1bcd688e02d-p_f.jpg
305432656,18,0,2,2,0,0,0,0,0,4791,1753,1,0,1,1,1.566666667,4.666666667,1242,15,3,3,2,305432656_9b518b809ed344c1b9a8a0d87e22f9b8-p_f.jpg
83823430,67,0,4,2,2,1,0,1,0,7405,3297,1,0,1,1,2.566666667,8.333333333,1533,17,4,4,2,83823430_ddc0cbe500064ce082f5ba069a6a1f55-p_f.jpg
251036682,16,0,7,4,2,0,0,0,1,8398,2766,1,0,1,1,3.666666667,3.666666667,1532,12,3,4,1,251036682_b6ecabb186d4c868019aec7fa9a483fa-p_f.jpg
29377453,65,0,6,2,0,0,0,0,0,13939.2,2698,0,1,1,1,0.966666667,8.666666667,1632,16,3,4,2,29377453_e982423626835609f11ba8a60855e5bf-p_f.jpg
58298456,65,0,2,3,0,0,0,0,0,102366,4407,1,0,1,1,1.8,7,1381,16,6,4,2,58298456_8e460987b09d6fecfb9b72f0079c5f37-p_f.jpg
64455725,35,0,3,3,0,0,0,0,0,11761.2,2731,1,0,1,1,2.633333333,7,1277,16,4,3,2,64455725_a0276362f5405de8f8f5cbfb0f56c3f1-p_f.jpg
124842807,22,0,4,1,0,0,0,0,0,4399,1448,1,0,1,1,2.933333333,3.666666667,1532,12,2,3,1,124842807_9fd9789ace6cfeb4d1cb2206ad6b9a22-p_f.jpg
248957890,27,0,2,2,3,1,0,0,0,5662,1370,1,0,1,1,3.1,3,1457,13,2,3,1,248957890_737db8db9f3691bc314f0685b9bc4342-p_f.jpg
114405941,29,0,1,2,3,1,0,1,0,13939.2,4056,1,0,1,1,2.766666667,8.333333333,1533,17,4,4,1,114405941_015e130d696a2f4253834285ec5e23f9-p_f.jpg
29377451,29,0,3,1,0,0,0,0,0,16117.2,3542,0,1,1,1,1,8.666666667,1632,16,4,4,1,29377451_c5ba0e9b5dcf620d0529ca2be7ecefa0-p_f.jpg
58298866,29,0,5,2,2,1,0,0,0,5052,1490,1,0,1,1,2.333333333,7,1523,17,2,3,1,58298866_e36eaa6b6624d0a9c522b4f910dbe034-p_f.jpg
79981862,25,0,4,2,0,0,0,0,0,8799,1598,1,0,1,1,1.9,3,1457,13,3,3,2,79981862_ffdb1076e400cbe0254c1b87a8d628a1-p_f.jpg
145656291,1,0,4,1,1,0,0,0,0,6534,2515,1,0,1,1,3.066666667,3.666666667,1532,12,3,4,2,145656291_6e709c3198b9f9429c70ac35fe98b49d-p_f.jpg
83827917,52,0,2,2,1,1,0,0,0,8842,3458,1,0,1,1,2.766666667,8.333333333,1533,17,4,4,2,83827917_1a0ab67cf58b2266917d27cfdbab47b7-p_f.jpg
241930950,22,0,3,2,2,2,0,1,0,14810.4,3013,1,0,1,1,1.966666667,7,1277,16,4,4,2,241930950_8d5962d45b951e6f035eef2ffa9d187f-p_f.jpg
2080854860,32,0,1,0,1,1,0,0,0,3571,1321,1,0,1,1,2.2,3,1457,13,3,3,2,2080854860_77fa72d32bc9f4a9e57eaa3fe197940a-p_f.jpg
29368684,8,0,3,4,1,2,0,2,0,69260.4,6392,1,0,1,1,3.6,7,1277,16,6.5,4,2,29368684_b2f12e303a17e537a8ea49ecb76a25ea-p_f.jpg
29346937,29,0,2,2,0,1,0,0,0,41817.6,986,0,1,3,0,4.533333333,8,1373,14,1,2,2,29346937_d7ab5c99ee189f8dab39af98b94cfa97-p_f.jpg
29360950,38,0,3,1,0,0,0,0,0,3397,2137,1,0,1,1,2.466666667,7,1523,17,2,3,2,29360950_7fd72ce78f06ced0acf4648205d6b7be-p_f.jpg
145656290,38,0,3,1,1,2,0,1,0,6272,2073,1,0,1,1,3.066666667,3.666666667,1532,12,3,3,2,145656290_3e1d43c5cfe9d68c4d0d5d95a1a28b7c-p_f.jpg
29341421,28,0,4,2,0,0,0,0,0,23086.8,4142,0,1,1,0,2.05,9,1669,15,4,4,2,29341421_87d59fd892fd980e23ebed0337a75bc7-p_f.jpg
29375949,36,0,4,1,0,0,0,0,0,12196.8,2581,0,1,1,1,0.866666667,8.666666667,1632,16,2,4,1,29375949_13819116a23df1d6aef08c51d8caebca-p_f.jpg
145655859,26,0,3,1,2,3,0,1,0,7230,1405,1,0,1,1,2.033333333,3,1457,13,2,3,1,145655859_99c3c8f794496e3e1808ceea522480a5-p_f.jpg
83819673,60,0,4,2,1,2,0,1,0,11761.2,2895,1,0,1,1,3.666666667,7,1277,16,3,3,3,83819673_b23aa46b9aa89694ad6e0ba588abeb60-p_f.jpg
249912949,3,0,0,2,0,0,0,0,0,7461,2814,0,2,1,1,1.3,3,1108,14,3,4,2,249912949_1218bd731eaa3e4b42dbde731fb652a5-p_f.jpg
29344920,1,0,1,2,0,0,0,0,0,87120,7745,0,1,3,0,3.466666667,9.333333333,1360,14,8,7,2,29344920_streetviewlocation2105IslandWoodRd2CAustin2CTX78733size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignaturemzamHaQ0V3uM_wO9wAqmtl63nhU.jpg
2089992289,40,0,3,0,1,2,0,0,0,5967,2177,1,0,1,1,3.133333333,3.666666667,1532,12,3,4,2,2089992289_b08e2c81e7eda0e8dc12fb305cc6fc03-p_f.jpg
29368449,39,0,3,2,0,1,0,0,0,12632.4,2338,1,0,1,1,1.7,9,1616,16,2,3,2,29368449_1d5757fc37e93345c48593e395f13b21-p_f.jpg
89551588,1,0,4,2,0,0,0,0,0,5227,1452,1,0,1,1,3.333333333,3,1457,13,2,3,1,89551588_c305c04fb0142038f7d16613d2c4e4dc-p_f.jpg
80103408,25,0,3,2,0,0,0,0,0,9147,1762,1,0,1,2,3.2,3.666666667,1085,11,2,4,1,80103408_e74eaa5f86f1b1f24210f81391dd2a0e-p_f.jpg
29368659,81,0,6,3,0,0,0,0,0,21780,2162,1,0,1,1,3.233333333,7,1277,16,3,3,2,29368659_b843c7865ccfb50eb8a36d5f5a907fe4-p_f.jpg
83828934,42,0,0,1,0,0,0,0,0,11325.6,3436,1,0,1,1,5.333333333,5.666666667,1332,16,3,4,2,83828934_96f22abd6ffa5ea011d1962cd9c8b276-p_f.jpg
58298947,75,0,4,2,1,0,0,0,0,9452,2927,1,0,1,1,3,7,1523,17,4,4,2,58298947_1c2d4b50d27f38b63912aa083101f3c4-p_f.jpg
241936636,42,0,2,2,0,0,0,0,0,6211,1582,1,0,1,1,1.2,3.666666667,1051,12,2,3,1,241936636_9dd03141df4cbdf6b2e25d3fd04f3933-p_f.jpg
58297915,78,0,4,1,2,0,0,0,0,31363.2,5576,0,1,1,0,2.05,9,1669,15,7,5,2,58297915_310836bafa301bd0140d24986d34250a-p_f.jpg
29355947,15,0,4,2,1,0,0,1,0,16117.2,1707,1,0,1,1,1.866666667,7,1483,16,2,3,1,29355947_e6152569c13a42eed8632a871860cfb5-p_f.jpg
120290135,1,0,8,1,0,0,0,0,0,6229,2486,1,0,1,1,1.4,2.666666667,1063,14,3,3,2,120290135_098fe589a9a4a0fd08972dddb8f58bd4-p_f.jpg
29396905,21,0,2,2,0,0,0,0,0,5357,1320,1,0,1,2,3.2,3.666666667,1085,11,2,3,1,29396905_74b62b36cf916bac76d8a46fd0e4c5d4-p_f.jpg
29361022,50,0,7,2,3,2,0,0,0,21780,2667,1,0,1,1,2.266666667,7,1523,17,3,4,1,29361022_549853efb4dc328ddecb1f1d66f820ce-p_f.jpg
241936634,23,0,2,2,0,0,0,0,0,12196.8,1745,1,0,1,1,1.233333333,3.666666667,1051,12,2,3,1,241936634_83ceccc0d7d5d969be916cd2742a83b7-p_f.jpg
29376446,39,0,4,2,3,2,0,0,0,8712,2829,1,0,1,1,1.3,8,1275,15,3,4,2,29376446_4ccb1fcaaac32b68a554ab46c5cfc4ba-p_f.jpg
2080460279,23,0,2,1,2,3,0,1,0,9496,2519,1,0,1,1,3.066666667,3.666666667,1532,12,3,3,1,2080460279_77c4f3608c0f5540daa851c790692279-p_f.jpg
80093390,34,0,1,2,1,2,0,1,0,13503.6,4219,1,0,1,1,3.033333333,8.333333333,1533,17,6,4,2,80093390_b1a4de0d5f04431b0175698e9022dc8d-p_f.jpg
29343408,68,0,9,2,0,0,0,0,0,11325.6,3693,0,1,1,0,2,9,1669,15,4,4,2,29343408_f15115b738d18ab3f6aa05b8d79359be-p_f.jpg
70330432,61,0,4,2,3,1,0,0,0,43995.6,5800,0,1,3,0,3.633333333,8,1373,14,4,5,1,70330432_528c856852848a250104e0a1c8720e8c-p_f.jpg
29396904,3,0,3,2,0,0,0,0,0,5575,939,1,0,1,2,3.233333333,3.666666667,1085,11,1,2,1,29396904_ed6f200331b10eefd6dc4fa93726e3f5-p_f.jpg
121719897,37,0,6,3,2,4,0,0,0,6882,3021,1,0,1,1,3.233333333,7.666666667,1259,14,3,4,2,121719897_773ffeefaaa89530d763a527bb9f7c01-p_f.jpg
29351445,40,0,4,1,0,0,0,0,0,3911,2474,1,0,1,1,3.333333333,7,1177,16,3,3,2,29351445_a6a0786d93706f1acf78cf7954e0ad6e-p_f.jpg
29368642,114,0,9,3,3,4,0,0,0,7235,3422,1,0,1,1,2.033333333,7,1277,16,4,4,2,29368642_10da68f48edafa5e3a9ccd30af3ac556-p_f.jpg
29370446,1,0,4,1,0,0,0,0,0,13503.6,2567,1,0,1,1,1.366666667,9,1616,16,4,4,2,29370446_650fd606bc96d6cba54a7428cc1a27c7-p_f.jpg
145654553,2,0,5,2,0,0,0,0,0,6098,1491,1,0,1,1,3.133333333,3,1457,13,2,3,1,145654553_258417d27714b7b02ffd5dfef5518dfb-p_f.jpg
29341408,78,0,8,3,4,2,0,3,1,33105.6,4700,0,1,1,0,2.05,9,1669,15,5,5,3,29341408_fa48acaed2fc916f22d9495233b0827a-p_f.jpg
241936631,1,0,4,1,1,2,0,0,0,12196.8,1349,1,0,1,1,1.2,3.666666667,1051,12,2,3,1,241936631_7dd9cefd143b31d6fe05b31f7884eaa3-p_f.jpg
29376445,81,0,5,2,2,1,0,0,0,9147,2710,1,0,1,1,1.3,8,1275,15,4,4,2,29376445_a93decda6a247f8c8f0b6e761b097347-p_f.jpg
70336928,1,0,4,1,0,0,0,0,0,15681.6,4615,1,0,1,1,5.6,5.666666667,1332,16,4,4,2,70336928_92697480121d15cd1df20598e20b9aa4-p_f.jpg
88014884,82,0,4,3,0,0,0,1,0,6141,1970,1,0,1,1,1.7,8.333333333,1481,16,3,3,2,88014884_4807e6766829cbf2de7a368d6e243eff-p_f.jpg
29370832,27,0,2,2,3,1,0,0,0,9147,2871,1,0,1,1,1.933333333,7,1277,16,3,4,1,29370832_2fca96513697d5f5a28f0057bc30c9e2-p_f.jpg
125158378,40,0,2,1,2,1,0,1,0,12196.8,3393,1,0,1,1,3.6,8.333333333,1533,17,4,4,2,125158378_78c163d475c9a7814b3e04df59a258ff-p_f.jpg
70338351,21,0,4,1,2,0,0,1,0,8712,1550,1,0,1,1,2.033333333,2.666666667,1478,13,3,4,2,70338351_d3941c727fa2b347f8fa887fb04dbedd-p_f.jpg
125792770,39,0,4,1,1,1,0,0,0,6621,2953,1,0,1,1,2.933333333,3.666666667,1532,12,3,4,2,125792770_512981ec51211293080abbb66b8daacd-p_f.jpg
29343407,42,0,3,2,2,2,0,1,0,22651.2,4269,0,1,1,0,2.05,9,1669,15,5,4,2,29343407_b7bd051d280f8bf7c6e254164be61b42-p_f.jpg
29368633,1,0,4,1,0,1,0,3,0,7405,2415,1,0,1,1,1.933333333,7,1277,16,2,4,1,29368633_c2ecffa0b825d236b8c76bcc6ec9a46f-p_f.jpg
29374944,45,0,4,3,0,0,0,0,0,7840,2455,1,0,1,1,1.366666667,8,1275,15,3,5,2,29374944_2a20d15e3ced38b81f5b2dff7f30d989-p_f.jpg
249891260,37,0,4,2,2,1,0,0,0,6011,2766,1,0,1,1,3.166666667,3.666666667,1532,12,4,4,2,249891260_ced0dc918ef2fc4b518a685c33b80f76-p_f.jpg
29344906,26,0,1,2,0,0,0,0,0,43560,3009,1,0,1,1,5.033333333,7,1177,16,4,4,1,29344906_646b277b666a880728e62bc6c28cb36d-p_f.jpg
29342427,1,0,3,2,0,0,0,0,0,20908.8,2094,0,1,3,0,3.633333333,8,1373,14,3,3,2,29342427_streetviewlocation9803TimberRidgePass2CAustin2CTX78733size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignature6PKRWTQSs-1HhDfHFD95YsMAEyI.jpg
29368632,1,0,0,1,0,0,0,0,0,7361,2051,1,0,1,1,1.933333333,7,1277,16,2,3,1,29368632_streetviewlocation8023DavisMountainPass2CAustin2CTX78726size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignaturek6hmnbqv9x0Nqgd2NEh0oDxmuJM.jpg
29372944,86,0,8,2,0,0,0,0,0,13068,3962,0,1,1,1,1.533333333,8.666666667,1632,16,4,4,2,29372944_dc34c619f249852d4910c7ed0c07f91c-p_f.jpg
83124877,27,0,4,2,0,0,0,0,0,7971,3323,1,0,1,1,2.7,8.333333333,1533,17,3,4,2,83124877_2792118341d3a22f541cdb5bf3776fa4-p_f.jpg
63837777,54,0,4,2,1,1,0,0,0,4626,1278,1,0,1,1,1.833333333,3,1457,13,2,3,1,63837777_3508798682aa1c43510485c0c6e47c0e-p_f.jpg
119984117,28,0,7,1,1,1,0,1,0,6577,2413,1,0,1,1,1.3,2.666666667,1063,14,3,3,2,119984117_7e91f80e323602d80b04a643f74984ec-p_f.jpg
29343404,1,0,5,2,3,0,0,0,0,18730.8,5865,0,1,1,0,2,9,1669,15,5,4,2,29343404_d3d5647b0081f33dc5079286a78789d2-p_f.jpg
111373376,39,0,4,2,2,2,0,2,0,9931,2972,1,0,1,1,2.833333333,8.333333333,1533,17,4,4,2,111373376_ccff04f0fdf54094cd800aa6cd6adaa9-p_f.jpg
29376441,67,0,3,3,1,2,0,2,0,9452,2580,1,0,1,1,1.3,8,1275,15,2,4,1,29376441_b92ffde6a2cc21f8f58cf53d4a72029b-p_f.jpg
145656010,29,0,5,1,0,0,0,0,0,6272,1496,1,0,1,1,3.133333333,3,1457,13,2,3,1,145656010_5ee945fcedcdd3df09adc751b5076edc-p_f.jpg
29342426,39,0,2,2,1,0,0,2,0,19602,1499,0,1,3,0,3.633333333,8,1373,14,2,3,1,29342426_11ce5e728d084f8eb36cfada130737a1-p_f.jpg
29351434,40,0,4,2,0,0,0,0,0,9365,2519,1,0,1,1,3.3,7,1177,16,3,3,2,29351434_cc572666ff63446f4e95c5de8be13539-p_f.jpg
251030758,68,0,4,2,2,0,0,0,0,5662,2360,1,0,1,1,2.966666667,3.666666667,1532,12,3,3,2,251030758_493ad5af0e1ac3a036ab20ba49130de7-p_f.jpg
29368608,34,0,5,2,2,2,0,1,0,12196.8,4263,1,0,1,1,1.833333333,7,1277,16,5,4,2,29368608_aec45ff9c8a9d5bb59d6d7530a562014-p_f.jpg
125792898,40,0,5,2,3,3,0,0,0,17859.6,3895,1,0,1,1,5.333333333,7,1177,16,4,4,1,125792898_e2cdda12cf8790190ea839e5df52577d-p_f.jpg
89551502,13,0,3,1,0,0,0,0,0,8189,1420,1,0,1,1,3.3,3,1457,13,2,3,1,89551502_432f732f827514e764dbe55d1211c1c6-p_f.jpg
29368601,34,0,3,2,1,0,0,1,0,13068,3165,1,0,1,1,1.933333333,7,1277,16,3,5,2,29368601_5aba10af522d4a61a952802e8ba07309-p_f.jpg
58298431,27,0,2,2,0,0,0,0,0,4573,1359,1,0,1,1,2.266666667,7,1523,17,2,2,1,58298431_0ab5f218833b313a7028ee662d06134d-p_f.jpg
144176918,22,0,3,1,0,0,0,0,0,14810.4,1780,0,1,3,0,4.566666667,8,1373,14,3,3,1,144176918_e4c6629574f6f01ca69a5f320be277dd-p_f.jpg
241936608,27,0,1,1,0,0,0,0,0,12196.8,2432,1,0,1,1,1.2,3.666666667,1051,12,3,4,2,241936608_343250f06ba72fce35a9c1fe587c3ff3-p_f.jpg
29368594,1,0,7,2,0,0,0,0,0,12196.8,3328,1,0,1,1,1.833333333,7,1277,16,4,5,2,29368594_abb893089860e58045f09b51842c7db5-p_f.jpg
29375933,1,0,3,1,1,0,0,0,0,15681.6,3451,0,1,1,1,0.9,8.666666667,1632,16,3,4,2,29375933_3ee7ebaf30b05fc6211764d06706e424-p_f.jpg
70336913,28,0,0,1,0,0,0,0,0,14374.8,3294,1,0,1,1,5.733333333,5.666666667,1332,16,3,4,1,70336913_e58ce36785bfa38826257987140a12f4-p_f.jpg
64505930,46,0,0,1,0,0,0,0,0,69696,3764,1,0,1,1,5.266666667,7,1177,16,4,3,2,64505930_a51a4edcc32924d3465e2ff0165004a7-p_f.jpg
88019366,102,0,4,3,1,1,1,1,0,5662,1884,1,0,1,1,1.6,8.333333333,1481,16,3,3,2,88019366_77302f7215c908e06911cf105a246e1f-p_f.jpg
29374432,38,0,2,2,1,0,0,1,0,16552.8,2526,0,1,1,1,1.033333333,8.666666667,1632,16,3,3,1,29374432_3aab3bb74bd1dcdc6c0ccf455aa2f119-p_f.jpg
249891254,70,0,2,2,1,2,0,0,0,6534,1754,1,0,1,1,3.166666667,3.666666667,1532,12,2,3,1,249891254_9b9c2fe43f6c67a64ebf6b3cbce527cc-p_f.jpg
79981846,54,0,4,0,1,0,0,0,0,5880,1236,1,0,1,1,2,3,1457,13,2,4,1,79981846_5c209745271bfa21b7967affdcb57515-p_f.jpg
29358974,1,0,9,1,0,0,0,0,0,10544,2728,1,0,1,1,2.8,7,1523,17,3,4,2,29358974_9b3d2d01f1d912290f005f648f4741ca-p_f.jpg
29368581,40,0,4,2,1,1,0,2,0,6625,2495,1,0,1,1,1.933333333,7,1277,16,2,4,1,29368581_eaf458b51fd20f1f6df0a1c708e4fffb-p_f.jpg
79980405,32,0,2,3,0,0,0,0,0,43995.6,9368,0,1,3,0,3.5,8,1373,14,6,5,2,79980405_60a146aebd33ee91359db041f42929bd-p_f.jpg
83124867,31,0,3,1,1,3,0,0,0,7753,3358,1,0,1,1,2.766666667,8.333333333,1533,17,4,4,2,83124867_c339b6c9a58a865053fee6a341d04a4e-p_f.jpg
70992361,1,0,0,2,0,0,0,0,0,6011,1985,1,0,1,1,1.733333333,8.333333333,1481,16,2.5,3,2,70992361_streetviewlocation15308StakedPlainsLoop2CAustin2CTX78717size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignaturetGXnJGJr_zJ0rpZ6fYUPME_0KEY.jpg
29357366,1,0,7,1,0,0,0,0,0,16117.2,3700,1,0,1,1,2.666666667,7,1715,16,4,5,2,29357366_dea1f10caf4f6341d11414b1483af5ef-p_f.jpg
29372930,25,0,1,1,1,1,0,0,0,13939.2,2846,0,1,1,1,1.6,8.666666667,1632,16,3,4,2,29372930_d9d98c4dcb74f1e57d7de65a59d9b2c3-p_f.jpg
29368548,38,0,6,2,0,0,0,0,0,16988.4,3884,1,0,1,1,1.666666667,7,1277,16,4,5,2,29368548_b278e1b30197a20d1390217c1d84e1fb-p_f.jpg
88019360,1,0,3,3,0,0,0,0,0,8712,2708,1,0,1,1,1.966666667,8.333333333,1481,16,3,4,2,88019360_streetviewlocation15529StakedPlainsLoop2CAustin2CTX78717size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignature7J72wRuAAjcqmp3iRNMkmaPrVqw.jpg
29459839,35,0,3,2,0,0,0,0,0,6446,1895,1,0,1,1,1.7,3,1457,13,3,4,1,29459839_0d117c4d6bc7577a0f4616261f35d707-p_f.jpg
29363429,1,0,3,1,0,0,0,1,0,14374.8,2898,1,0,1,1,3.633333333,7,1523,17,3,3,2,29363429_fa3c9304c70ff92aea65cec10070545a-p_f.jpg
249891249,26,0,3,2,2,4,0,0,1,6141,1916,1,0,1,1,3.2,3.666666667,1532,12,2,3,1,249891249_2939701c61b66bd12ef57cf4c95d8866-p_f.jpg
249891101,24,0,0,2,0,0,0,0,0,8529,2193,1,0,1,1,1.266666667,3.666666667,1051,12,3,4,2,249891101_b3e03b1221ef37322a0159489108e394-p_f.jpg
29368546,28,0,3,2,0,0,0,0,0,9278,2538,1,0,1,1,1.7,7,1277,16,2,3,1,29368546_7cdbfb17a733fa443cdf295ec985d4ba-p_f.jpg
63835337,1,0,5,2,1,0,0,0,0,6098,1952,1,0,1,1,2.166666667,2.666666667,1478,13,3,4,2,63835337_77523b68628e1335815ca9fb6da2ce2f-p_f.jpg
111372714,29,0,4,1,0,0,0,0,0,16117.2,4559,1,0,1,1,2.833333333,8.333333333,1533,17,4,5,2,111372714_97bb79afdb1a750007a00ce6cfdf47f0-p_f.jpg
29376426,40,0,4,2,2,1,0,0,0,10062,2635,1,0,1,1,1.3,8,1275,15,4,5,2,29376426_d346a99eea93ca45bac47da4ef9de2de-p_f.jpg
29363428,39,0,4,2,3,2,0,1,0,10628,3574,1,0,1,1,3.6,7,1523,17,4,4,2,29363428_db97e626381575351ba85feeb96c672c-p_f.jpg
29342404,1,0,3,1,0,0,0,0,0,24393.6,2110,0,1,3,0,3.666666667,8,1373,14,3,3,2,29342404_714c5a834701141211e14f5b118a79eb-p_f.jpg
251030097,31,0,7,2,2,3,0,0,0,5401,1580,1,0,1,1,1.2,3.666666667,1051,12,2,3,1,251030097_25edf0825426cf5b1195e9648c76f635-p_f.jpg
29459837,49,0,2,2,0,1,0,0,0,5662,1405,1,0,1,1,1.766666667,3,1457,13,2,3,1,29459837_cd525a9fbc184008db348dab59cecaf9-p_f.jpg
83815356,1,0,2,3,1,2,0,1,0,182080.8,7158,1,0,1,1,3.433333333,8.333333333,1533,17,7,6,2,83815356_80502198c957cb17004039eebfb411bb-p_f.jpg
29396879,1,0,2,3,0,0,0,0,0,6490,2837,1,0,1,2,3,3.666666667,1085,11,3,4,2,29396879_7bb2a7f4941fdfe9dd66008422691409-p_f.jpg
29368531,15,0,4,2,0,1,0,1,0,18730.8,3379,1,0,1,1,1.633333333,7,1277,16,4,4,2,29368531_9e4ab92970a55ea1883e760235d91f6b-p_f.jpg
29343391,38,0,3,2,2,0,0,1,0,21780,4840,0,1,1,0,2,9,1669,15,4,4,2,29343391_2ef7a02fb37d648d338e00ac78892584-p_f.jpg
29375925,39,0,3,2,3,0,0,1,0,13939.2,2826,0,1,1,1,0.9,8.666666667,1632,16,3,4,1,29375925_2b3e433f885ec19b7c2f9eed3c7b4d75-p_f.jpg
80104481,40,0,7,3,2,3,0,2,0,13939.2,4549,1,0,1,1,2.933333333,8.333333333,1533,17,6,5,2,80104481_25d476fc3c35de9cadca6c9f48aaea43-p_f.jpg
