zpid,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,homeImage
29459899,12,0,4,1,0,0,0,0,0,6534,1411,1,0,1,1,1.666666667,3,1457,13,2,3,1,29459899_c08151d9dc93a64ff49134dde5519904-p_f.jpg
64812856,36,0,0,1,0,0,0,0,0,4704,1892,1,0,1,1,1.766666667,3,1457,13,3,3,2,64812856_ba04d668af22e53ae238485ea32bd02d-p_f.jpg
70352465,58,0,3,2,2,1,0,1,0,28749.6,4558,1,0,1,1,2.5,8.333333333,1533,17,5,5,2,70352465_c6346c4a39d1f87578ee1529329d9296-p_f.jpg
145655881,34,0,4,2,2,1,0,1,0,5488,2095,1,0,1,1,2.9,3.666666667,1532,12,2,3,1,145655881_84673e03e4df9c78c284879755311a09-p_f.jpg
2079153478,40,0,3,2,1,1,0,1,0,8363,2623,1,0,1,1,0.866666667,7,1381,16,3,4,1,2079153478_aad12dc80bc1b06688c0803410b58c23-p_f.jpg
29366849,81,0,3,2,1,1,0,0,0,27442.8,1947,1,0,1,1,3.4,7,1277,16,2,2,2,29366849_50345f45e2b0dddb9c10984f4ce978e3-p_f.jpg
185217434,33,0,3,2,0,0,0,0,0,9757,2192,1,0,1,1,1.9,8.333333333,1481,16,2,3,1,185217434_848b8da588d7dae24e35d5e50b4d6ea1-p_f.jpg
58265966,40,0,4,3,2,2,0,0,0,8319,3352,1,0,1,1,0.7,7.666666667,1281,14,3,5,2,58265966_412cd827f4cea4cd05ceef5b4611f379-p_f.jpg
63835398,18,0,3,2,0,0,0,0,0,10541,1268,1,0,1,1,2.233333333,2.666666667,1478,13,2,3,1,63835398_6a258d3dc518423aa5a4ab4336651afc-p_f.jpg
70352461,40,0,4,2,0,0,0,0,0,20908.8,4867,1,0,1,1,2.5,8.333333333,1533,17,4,4,2,70352461_a09cfad45a949f7195c9540224f51e49-p_f.jpg
29396970,23,0,3,2,0,0,0,0,0,6490,1306,1,0,1,2,3.233333333,3.666666667,1085,11,2,3,1,29396970_a7d256f8de13786d7e8c1dffb219762b-p_f.jpg
29438718,36,0,3,1,0,0,0,0,0,6272,2398,0,2,1,1,1,3,1108,14,3,4,2,29438718_d6f2e8851b352d595e9bd422048e4451-p_f.jpg
29370839,40,0,3,1,0,0,0,1,0,8276,4274,1,0,1,1,2.1,7,1277,16,4,4,2,29370839_b5e47cbd7cc96060f7920c5acd6dcad8-p_f.jpg
2132333345,20,0,2,0,0,0,0,0,0,2613,1372,1,0,1,1,2.266666667,3,1457,13,3,3,1,2132333345_aba2a1711bccccfd020aef13ded711cb-p_f.jpg
29376465,40,0,0,2,1,2,0,0,0,36590.4,3695,0,1,1,1,1.766666667,8.666666667,1632,16,4,4,2,29376465_881a628ffeeb70cb393eb396cdc375cf-p_f.jpg
29358978,34,0,5,2,0,0,0,0,0,9796,2448,1,0,1,1,2.8,7,1523,17,2,4,2,29358978_b786cbba07e70881911f21e0a1217f61-p_f.jpg
121658390,12,0,4,0,0,0,0,0,0,5314,1250,1,0,1,1,2.266666667,3,1457,13,3,2,2,121658390_2437d71b068aee815e58a4ec556424b8-p_f.jpg
89028960,75,0,4,1,1,0,0,1,0,7797,3485,1,0,1,1,2.766666667,8.333333333,1533,17,4,5,2,89028960_a5d1fb13fd9f816b7dad45b0a7ef04f2-p_f.jpg
80093467,1,0,4,1,0,0,0,0,0,9147,1526,1,0,1,2,2.966666667,3.666666667,1085,11,2,3,1,80093467_53d41d10795718c53b71ec3b9e3fcd76-p_f.jpg
250180857,37,0,3,1,0,0,0,0,0,6185,2124,1,0,1,1,3.2,3.666666667,1532,12,2,3,1,250180857_b9dcd38c8b5f3766815eed739710ad84-p_f.jpg
29372965,22,0,4,1,0,0,0,0,0,7927,2965,0,1,1,1,1.633333333,8.666666667,1632,16,3,4,2,29372965_c97da14544888d362d191e711f3a1917-p_f.jpg
185217429,1,0,0,3,2,0,0,0,0,7666,3205,1,0,1,1,1.9,8.333333333,1481,16,4,5,2,185217429_20234e43bef47a82268647ad2898eb1a-p_f.jpg
89551997,32,0,1,2,0,0,0,0,0,81021.6,5449,1,0,1,1,2.533333333,8.333333333,1533,17,5,5,2,89551997_a98d8d2202de590b0bd940cfd5dc328e-p_f.jpg
29353978,100,0,4,4,0,2,0,2,0,53143.2,5099,1,0,1,1,1.933333333,7,1381,16,5,5,2,29353978_1896edf5ddbe9a9b9cb1df8b0b618bb5-p_f.jpg
2089686965,10,0,2,0,0,0,0,0,0,5837,2403,1,0,1,2,2.966666667,3.666666667,1085,11,3,3,1,2089686965_1929359ef6923c360b118b09d33b48be-p_f.jpg
29370836,36,0,3,1,1,2,0,1,0,13068,3939,1,0,1,1,2,7,1277,16,4,5,2,29370836_460f7fb0fc28bba5a17dc372cc7f64a0-p_f.jpg
29375964,32,0,1,2,3,1,0,0,0,16117.2,2116,0,1,1,1,0.866666667,8.666666667,1632,16,3,3,1,29375964_6dff57217d6ef21f33f6651676583935-p_f.jpg
116080928,38,0,3,3,1,0,0,1,0,10585,3409,1,0,1,1,3.266666667,7.666666667,1259,14,3,4,1,116080928_a7fa711565fa3b86e102dc66163499d3-p_f.jpg
29353976,40,0,3,1,0,0,0,0,0,43560,3848,1,0,1,1,2,7,1381,16,4,5,2,29353976_b80e5c08660a0aff9a83e348cf6545e1-p_f.jpg
29459882,25,0,4,1,0,0,0,0,0,5183,1786,1,0,1,1,1.666666667,3,1457,13,2,4,1,29459882_9082cb3eef399c43dc3d0f8e42ee1370-p_f.jpg
2087922352,3,0,3,1,0,0,0,0,0,6969,2289,1,0,1,1,3.066666667,3.666666667,1532,12,3,3,1,2087922352_c7c18bb1f567832516ecf6914ec85ba8-p_f.jpg
29366834,31,0,0,0,0,0,0,0,0,16988.4,596,1,0,1,1,3.3,7,1277,16,1,2,1,29366834_ea36d4346b0997f7d56512f5480b4c26-p_f.jpg
29465145,37,0,2,2,2,1,0,1,0,14810.4,1554,1,0,1,1,2.8,3,1457,13,2,4,1,29465145_f70d2e8226f9a3a4b147eab5a108bfa5-p_f.jpg
80090962,68,0,4,2,2,1,0,0,0,5662,1704,1,0,1,2,3.166666667,3.666666667,1085,11,2,3,1,80090962_b06ea20dda04e5bfcf5aa82b01a57287-p_f.jpg
29374964,11,0,5,2,2,2,0,1,0,7013,2852,1,0,1,1,1.433333333,8,1275,15,3,3,2,29374964_fb44e1b8a1061d5087161af67b6388a0-p_f.jpg
120896203,70,0,2,4,0,0,0,0,0,6098,2505,1,0,1,1,1.4,2.666666667,1063,14,2.5,4,2,120896203_a2690973d2da8491298c58b7cae7d9cb-p_f.jpg
70341343,26,0,4,1,0,0,0,0,0,4486,2088,1,0,1,1,1.833333333,3,1457,13,3,4,2,70341343_d6fe705a2440ab53c16e3b601aeca517-p_f.jpg
70338381,12,0,3,2,0,0,0,0,0,9234,1206,1,0,1,1,2.266666667,2.666666667,1478,13,2,3,1,70338381_477c7592be4c13f94b06be7b557bf463-p_f.jpg
29362475,1,0,3,1,0,0,0,0,0,13939.2,3119,1,0,1,1,3.1,7,1523,17,3,4,2,29362475_bc63e55f69c4eea2ab118efaf23d7d94-p_f.jpg
185217426,27,0,4,3,3,3,0,0,0,8145,2191,1,0,1,1,1.9,8.333333333,1481,16,2,3,1,185217426_24146b3b24a6ccbf404a7d9c356c608a-p_f.jpg
124843021,149,0,8,3,0,0,0,0,0,172497.6,9866,1,0,1,1,3.433333333,8.333333333,1533,17,10,6,2,124843021_38aeda802d6cf001f7befec5a053d009-p_f.jpg
64533962,5,0,4,2,0,0,0,0,0,5793,1160,1,0,1,2,3.2,3.666666667,1085,11,2,3,1,64533962_fb7e7d721a6af45aaade9e927ce7596b-p_f.jpg
249710345,38,0,6,2,0,1,0,0,0,6926,2420,1,0,1,1,3.166666667,3.666666667,1532,12,3,4,2,249710345_114d07f48b5f8671c9edec196ca56df3-p_f.jpg
29459881,29,0,3,1,0,0,0,0,0,5357,2094,1,0,1,1,1.7,3,1457,13,3,4,2,29459881_9aa33dd674a2fe1aa9138dc344443ff3-p_f.jpg
83814445,40,0,5,1,2,3,0,1,0,33976.8,5027,1,0,1,1,2.033333333,7,1277,16,5,4,2,83814445_6d386d5ead63e73314c96ddd59d13dd4-p_f.jpg
89552136,16,0,3,1,0,0,0,0,0,4748,1096,1,0,1,1,3.233333333,3,1457,13,2,3,1,89552136_4a7c81398fa9fdc71db1cc681bb6270a-p_f.jpg
124154926,54,0,3,3,2,2,0,0,0,5662,2425,1,0,1,1,3.133333333,7.666666667,1259,14,3,3,1,124154926_d3c12fc8764bc98b1b87a9bdbc684377-p_f.jpg
29396959,37,0,1,2,0,0,0,0,0,4617,1320,1,0,1,2,3.166666667,3.666666667,1085,11,2,3,1,29396959_208dc0d1879434c5ec8bf53c2bdb59b0-p_f.jpg
2087686692,44,0,3,2,1,1,0,1,0,5998,1780,0,2,1,1,1.233333333,3,1108,14,2,4,1,2087686692_49ee480b769bbce82c2abf2ebc3dc82d-p_f.jpg
89545951,39,0,5,2,1,2,0,1,0,116305.2,7740,1,0,1,1,2.766666667,8.333333333,1476,17,8,6,2,89545951_91dbaa0adfcad566cbb65136c30dd22e-p_f.jpg
29353975,28,0,3,1,0,0,0,0,0,45302.4,4878,1,0,1,1,2,7,1381,16,5,5,2,29353975_1ad847b009c8114ee1e8a7ab0d222095-p_f.jpg
29373963,38,0,8,2,0,0,0,0,0,27007.2,2873,0,1,1,1,1,8.666666667,1632,16,3,4,2,29373963_5fbfaaae835da52f901d51cf62e1111d-p_f.jpg
79981880,24,0,2,2,0,0,0,0,0,7535,1652,1,0,1,1,1.966666667,3,1457,13,2,3,1,79981880_2c6f21d7e9cfb3327935057df61e0fe8-p_f.jpg
251035839,81,0,3,2,1,1,0,0,0,7405,2501,1,0,1,1,3.433333333,3.666666667,1532,12,3,4,1,251035839_b251e81641e41e9d8f9e982edbfc9c1c-p_f.jpg
96636926,25,0,5,2,0,0,0,0,0,5837,2406,1,0,1,1,2.4,6,1228,14,2,3,1,96636926_35212375f35c686af46e35e4da71f2b9-p_f.jpg
29396958,31,0,4,2,2,1,0,1,0,4617,1306,1,0,1,2,3.166666667,3.666666667,1085,11,2,3,1,29396958_7818b430197eeb7e86724b3fcdca789b-p_f.jpg
83820449,34,0,8,2,0,0,0,0,0,12196.8,4362,1,0,1,1,2.166666667,8.666666667,1533,17,4,4,2,83820449_915a2b64890c7f6ed9164c43486d4599-p_f.jpg
29370826,25,0,8,1,1,2,0,1,0,11325.6,1540,1,0,1,1,2.033333333,7,1277,16,2,3,1,29370826_160c1465448c5e74d60360f77ac8c06a-p_f.jpg
29360969,31,0,6,2,0,0,0,0,0,30927.6,2463,1,0,1,1,2.5,7,1523,17,3,3,2,29360969_2e0be728feaa3bbdb65992d0f2413471-p_f.jpg
29375962,33,0,2,1,1,0,0,0,0,13503.6,2454,0,1,1,1,0.866666667,8.666666667,1632,16,3,3,1,29375962_525ddae8405ecf028afc9a228145ef5c-p_f.jpg
243333921,32,0,4,2,0,0,0,0,0,10890,1968,1,0,1,1,2.1,8.333333333,1481,16,2,3,1,243333921_8ce120e6c2d1e931d4af56bb82fa515b-p_f.jpg
145657839,39,0,1,2,0,0,0,0,0,5488,1821,1,0,1,1,2.866666667,3.666666667,1532,12,2,3,1,145657839_8a7813bd58dda9f2bb8e4361858c2de4-p_f.jpg
29343949,1,0,5,4,0,0,0,0,0,13068,1848,1,0,1,1,3.733333333,8.333333333,1533,17,2,2,1,29343949_a1fc37be8902d0077655098aaffee746-p_f.jpg
29370822,31,0,5,2,1,2,0,2,0,8712,2218,1,0,1,1,2,7,1277,16,2,3,1,29370822_b128a022b95397132b6e3d08c70642a3-p_f.jpg
69814957,31,0,2,2,0,0,0,0,0,27007.2,3371,1,0,1,1,5.133333333,7,1177,16,4,4,1,69814957_3c60b8da9cf2cf75a3b6f693ca9d1339-p_f.jpg
29351469,23,0,7,1,3,1,0,1,0,4181,1555,1,0,1,1,3.4,7,1177,16,2,3,1,29351469_5dbf7bc05f06e13817f56d868d8d3dfd-p_f.jpg
29344952,31,0,2,2,0,0,0,0,0,11761.2,2647,0,1,3,0,3.766666667,8,1373,14,3,4,2,29344952_812b45ac282512a4342da757f0ea6ca0-p_f.jpg
29374462,76,0,3,1,1,1,0,2,0,14810.4,2373,0,1,1,1,1.133333333,8.666666667,1632,16,3,4,1,29374462_03b3f7dbcecd00b2e3e01ba0a2dc803f-p_f.jpg
145658835,23,0,3,1,0,0,0,0,0,4399,1914,1,0,1,1,2.933333333,3.666666667,1532,12,3,3,2,145658835_f27581f1ee2ab3a8a6755de708cec292-p_f.jpg
70341334,1,0,3,1,0,0,0,0,0,4356,2088,1,0,1,1,1.866666667,3,1457,13,3,4,2,70341334_89bc2dea8c9d1cfc7b3371b2e8d2c923-p_f.jpg
29370820,21,0,4,1,1,1,0,3,0,7840,1861,1,0,1,1,1.966666667,7,1277,16,2,3,1,29370820_f30f66f1b009ff32a33630e5cbb87d3a-p_f.jpg
29392931,48,0,2,1,0,0,0,0,0,9757,1567,1,0,1,1,2.5,3.666666667,480,14,2,4,1,29392931_b938a89dcaedfc25951fca058beca02a-p_f.jpg
79981874,6,0,1,2,0,0,0,0,0,7927,1344,1,0,1,1,1.933333333,3,1457,13,2,3,1,79981874_2ca7e1d41a4f6d1b55560eb81863bc7b-p_f.jpg
29344951,39,0,5,2,0,0,0,0,0,12196.8,2410,0,1,3,0,3.733333333,8,1373,14,3,4,1,29344951_8940f352dad235dffb014cb5c9f5420c-p_f.jpg
29377461,45,0,3,2,0,0,0,0,0,50529.6,3227,0,1,1,1,1.4,8.666666667,1632,16,4,5,1,29377461_2e3ab16bc942344eff0a01755c9035c5-p_f.jpg
29343946,2,0,0,0,0,0,0,0,0,13068,704,1,0,1,1,3.8,8.333333333,1533,17,1,1,1,29343946_a4c2b814225c105645b52fabff53625b-p_f.jpg
124154920,1,0,6,2,0,0,0,0,0,11761.2,3329,1,0,1,1,3.1,7.666666667,1259,14,5,4,2,124154920_f10df1200c47506ecffe9deb7a8bd57c-p_f.jpg
145658832,28,0,4,1,0,0,0,0,0,6011,2068,1,0,1,1,2.9,3.666666667,1532,12,3,4,2,145658832_52e7ad0bcd09931f1ce13322bcd7f91c-p_f.jpg
29370806,1,0,3,1,0,0,0,2,0,11761.2,3304,1,0,1,1,1.9,7,1277,16,4,4,2,29370806_4fcbddb7b53fc6fb4554a59876c9cd8b-p_f.jpg
83816428,36,0,4,1,0,0,0,0,0,5749,1670,1,0,1,2,2.9,3.666666667,1085,11,2,3,1,83816428_394621a21e788db47b7ed39888d01807-p_f.jpg
29343454,32,0,3,2,1,0,0,0,0,14374.8,2665,0,1,1,0,2.05,9,1669,15,3,3,1,29343454_2ce8ecb6bc9596a41cfeb76f1dc96148-p_f.jpg
29334450,40,0,5,2,1,0,0,0,0,13939.2,4021,1,0,1,1,4.9,5.666666667,1332,16,4,4,2,29334450_3d3679124def36d52c2a0af70d981a47-p_f.jpg
64901960,72,0,4,2,0,2,0,0,0,8842,3559,1,0,1,1,1.466666667,8,1275,15,4,4,2,64901960_6f9a21c6710b9b5335c7ce1264ce7386-p_f.jpg
29360963,5,0,0,1,0,0,0,0,0,20908.8,2357,1,0,1,1,2.566666667,7,1523,17,2.5,3,1,29360963_89cd7e7da58e4ae1b5461afece4973b5-p_f.jpg
145658831,20,0,5,2,0,1,0,1,0,5445,1982,1,0,1,1,2.933333333,3.666666667,1532,12,3,3,2,145658831_efa7a46288bec615b798daeab467ece0-p_f.jpg
145657822,24,0,6,2,1,0,0,0,0,7026,2047,1,0,1,1,1.7,3,1457,13,2,4,1,145657822_3220e77c6a0f01702ea47900db963008-p_f.jpg
64918941,91,0,5,3,3,0,0,0,0,54450,5307,1,0,1,1,4.733333333,7,1177,16,5,4,3,64918941_a00f66493ecf2df5e34caf63bc8d55f1-p_f.jpg
29370800,32,0,7,2,1,2,0,1,0,9757,3976,1,0,1,1,2,7,1277,16,4,5,2,29370800_279b3e5a62c06b807522ee49f40ab907-p_f.jpg
246905609,39,0,2,1,1,1,0,0,0,32670,2100,1,0,1,1,4.033333333,3,1457,13,3,4,1,246905609_f5082bf68e8b95eff6ffa3acccc14813-p_f.jpg
90240442,20,0,3,2,0,0,0,0,0,8232,1943,1,0,1,1,2.8,8.333333333,1533,17,2,4,1,90240442_8012c6b898d3eb0f1289be43cee12cb3-p_f.jpg
120895447,40,0,3,1,0,0,0,0,0,9626,3689,1,0,1,1,2.633333333,8.333333333,1533,17,4,4,2,120895447_fbd5f297ddf30566f1f314303e49c25c-p_f.jpg
29375958,21,0,2,0,0,0,0,0,0,13068,3650,0,1,1,1,0.933333333,8.666666667,1632,16,4,4,2,29375958_991ea7eca2194916ad05991409f2762f-p_f.jpg
29358963,65,0,4,2,1,1,0,2,0,9931,2498,1,0,1,1,2.733333333,7,1523,17,3,4,2,29358963_14aabe1bca9a005f6bc259c3ce74526c-p_f.jpg
29341440,85,0,4,3,2,2,0,0,0,30056.4,4771,0,1,1,0,2.1,9,1669,15,4,5,3,29341440_28404cc9a1b0b18f7cc8e563561d9035-p_f.jpg
29344947,38,0,1,1,3,0,0,1,0,12196.8,2929,0,1,3,0,3.866666667,8,1373,14,3,4,2,29344947_00a4e78008dd99f67d2a07f8540fe00b-p_f.jpg
90240441,1,0,8,1,0,0,0,0,0,8276,3348,1,0,1,1,2.766666667,8.333333333,1533,17,4,5,2,90240441_25caf8e050cdac8e5d2df3c1358e3640-p_f.jpg
89553418,1,0,4,2,0,0,0,0,0,5662,1746,1,0,1,1,2.1,8.333333333,1481,16,2,3,1,89553418_05224810e338ff859e3d3069571f9b37-p_f.jpg
144334371,15,0,2,1,1,0,0,0,0,5532,1589,1,0,1,1,1.6,3,1457,13,2,4,1,144334371_0f383124618b1013748700b42a0632aa-p_f.jpg
29396923,22,0,3,2,0,1,0,0,0,4791,1190,1,0,1,2,3.133333333,3.666666667,1085,11,2,3,1,29396923_30efa9fa15a720c9b7e33c63f73d9869-p_f.jpg
121655462,46,0,3,2,1,2,0,1,0,6368,2299,1,0,1,1,0.533333333,7,1381,16,3,4,2,121655462_f70016a3bb5bdaf7c655a05ccd053ff2-p_f.jpg
114405939,33,0,4,2,2,0,0,0,0,16552.8,4380,1,0,1,1,5.433333333,7,1177,16,4,4,2,114405939_99d6f47b458776ae916a536c522c4ce1-p_f.jpg
29344946,24,0,3,1,2,2,0,1,0,12196.8,2066,0,1,3,0,3.866666667,8,1373,14,3,3,2,29344946_f69d74e4eac42d1d8c863d4fc501366a-p_f.jpg
70338371,1,0,2,2,0,0,0,0,0,6534,1704,1,0,1,1,2.333333333,2.666666667,1478,13,3,3,2,70338371_5ad71720db086b6d3bd69c319c603374-p_f.jpg
185217414,24,0,4,3,0,0,0,0,0,8276,2960,1,0,1,1,1.933333333,8.333333333,1481,16,3,4,2,185217414_0ef5af2d076efcf060c9c83245e15cfb-p_f.jpg
83821443,50,0,3,3,0,0,1,0,0,11761.2,4500,1,0,1,1,3.3,7,1277,16,5,5,2,83821443_bb55e306df009399177ddcdeb7fcc695-p_f.jpg
2108947312,22,0,2,1,0,0,0,0,0,5314,1250,1,0,1,1,2.233333333,3,1457,13,2.5,2,2,2108947312_66a2ff2f7b5cbc0d6348226accdc94e9-p_f.jpg
29578456,29,0,6,2,0,0,0,1,0,7000,2084,1,0,1,1,2.466666667,6,1228,14,3,3,2,29578456_74213f6acc6c7c27847039e99497e1d0-p_f.jpg
89550945,39,0,8,2,0,0,0,0,0,19166.4,4743,0,1,3,0,2.9,9.333333333,1360,14,5,5,2,89550945_b2a23995e269ca32592a8c6eb05f552d-p_f.jpg
58298457,84,0,3,2,3,1,0,0,0,129373.2,5921,1,0,1,1,1.766666667,7,1381,16,5,5,1,58298457_1375b52fac0eb3e263ede1bcd688e02d-p_f.jpg
29459868,3,0,8,2,0,0,0,0,0,5140,1419,1,0,1,1,1.6,3,1457,13,2,3,1,29459868_c79417bfa81c59e737cf5a15a9363dfa-p_f.jpg
305432656,18,0,2,2,0,0,0,0,0,4791,1753,1,0,1,1,1.566666667,4.666666667,1242,15,3,3,2,305432656_9b518b809ed344c1b9a8a0d87e22f9b8-p_f.jpg
83823430,67,0,4,2,2,1,0,1,0,7405,3297,1,0,1,1,2.566666667,8.333333333,1533,17,4,4,2,83823430_ddc0cbe500064ce082f5ba069a6a1f55-p_f.jpg
29341439,22,0,8,2,0,0,0,0,0,33976.8,4637,0,1,1,0,2,9,1669,15,4,4,2,29341439_66367581b58b75e9121aff0517d07b42-p_f.jpg
83813736,27,0,0,1,0,0,0,0,0,14810.4,1649,1,0,1,1,2.9,7,1277,16,2,3,1,83813736_4f758b71116eaf92b912ebcf3dd6dd4e-p_f.jpg
251036682,16,0,7,4,2,0,0,0,1,8398,2766,1,0,1,1,3.666666667,3.666666667,1532,12,3,4,1,251036682_b6ecabb186d4c868019aec7fa9a483fa-p_f.jpg
29377453,65,0,6,2,0,0,0,0,0,13939.2,2698,0,1,1,1,0.966666667,8.666666667,1632,16,3,4,2,29377453_e982423626835609f11ba8a60855e5bf-p_f.jpg
58298456,65,0,2,3,0,0,0,0,0,102366,4407,1,0,1,1,1.8,7,1381,16,6,4,2,58298456_8e460987b09d6fecfb9b72f0079c5f37-p_f.jpg
64455725,35,0,3,3,0,0,0,0,0,11761.2,2731,1,0,1,1,2.633333333,7,1277,16,4,3,2,64455725_a0276362f5405de8f8f5cbfb0f56c3f1-p_f.jpg
124842807,22,0,4,1,0,0,0,0,0,4399,1448,1,0,1,1,2.933333333,3.666666667,1532,12,2,3,1,124842807_9fd9789ace6cfeb4d1cb2206ad6b9a22-p_f.jpg
248957890,27,0,2,2,3,1,0,0,0,5662,1370,1,0,1,1,3.1,3,1457,13,2,3,1,248957890_737db8db9f3691bc314f0685b9bc4342-p_f.jpg
114405941,29,0,1,2,3,1,0,1,0,13939.2,4056,1,0,1,1,2.766666667,8.333333333,1533,17,4,4,1,114405941_015e130d696a2f4253834285ec5e23f9-p_f.jpg
29377451,29,0,3,1,0,0,0,0,0,16117.2,3542,0,1,1,1,1,8.666666667,1632,16,4,4,1,29377451_c5ba0e9b5dcf620d0529ca2be7ecefa0-p_f.jpg
83814922,58,0,4,1,0,0,0,0,0,22651.2,4631,1,0,1,1,2.266666667,8.666666667,1533,17,5,5,2,83814922_a64461ac6676f116f68b348cfaf289a6-p_f.jpg
58298866,29,0,5,2,2,1,0,0,0,5052,1490,1,0,1,1,2.333333333,7,1523,17,2,3,1,58298866_e36eaa6b6624d0a9c522b4f910dbe034-p_f.jpg
111370914,45,0,1,2,0,0,0,0,0,4617,1510,1,0,1,2,3,3.666666667,1085,11,2,3,1,111370914_e8a87465beb6ce68cafda3ba3b20f66c-p_f.jpg
29341434,37,0,0,2,0,0,0,0,0,47044.8,4707,0,1,1,0,2,9,1669,15,6,5,2,29341434_a52fe887c084ca3084691089c56fac55-p_f.jpg
29368693,33,0,4,3,0,0,0,0,0,85377.6,4147,1,0,1,1,4.033333333,7,1277,16,4,4,1,29368693_7980f54bc31b7f7318aa924dae5a9c8b-p_f.jpg
79981862,25,0,4,2,0,0,0,0,0,8799,1598,1,0,1,1,1.9,3,1457,13,3,3,2,79981862_ffdb1076e400cbe0254c1b87a8d628a1-p_f.jpg
145656291,1,0,4,1,1,0,0,0,0,6534,2515,1,0,1,1,3.066666667,3.666666667,1532,12,3,4,2,145656291_6e709c3198b9f9429c70ac35fe98b49d-p_f.jpg
29465089,25,0,3,0,0,0,0,0,0,14810.4,2304,1,0,1,1,2.966666667,3,1457,13,2,4,1,29465089_0d731b7b1fed263d88d5c612cafa17f0-p_f.jpg
83827917,52,0,2,2,1,1,0,0,0,8842,3458,1,0,1,1,2.766666667,8.333333333,1533,17,4,4,2,83827917_1a0ab67cf58b2266917d27cfdbab47b7-p_f.jpg
241930950,22,0,3,2,2,2,0,1,0,14810.4,3013,1,0,1,1,1.966666667,7,1277,16,4,4,2,241930950_8d5962d45b951e6f035eef2ffa9d187f-p_f.jpg
58298454,35,0,4,2,0,0,0,0,0,54885.6,4620,1,0,1,1,1.8,7,1381,16,4,5,2,58298454_ba261e2c2f1fd2d7bca9ba0ba83260d1-p_f.jpg
70323938,39,0,3,1,0,0,0,0,0,70567.2,5742,0,1,3,0,4.066666667,8,1373,14,4,4,2,70323938_0fdc3420fdd1b493e484f3fe15a78c47-p_f.jpg
2080854860,32,0,1,0,1,1,0,0,0,3571,1321,1,0,1,1,2.2,3,1457,13,3,3,2,2080854860_77fa72d32bc9f4a9e57eaa3fe197940a-p_f.jpg
29368684,8,0,3,4,1,2,0,2,0,69260.4,6392,1,0,1,1,3.6,7,1277,16,6.5,4,2,29368684_b2f12e303a17e537a8ea49ecb76a25ea-p_f.jpg
29346937,29,0,2,2,0,1,0,0,0,41817.6,986,0,1,3,0,4.533333333,8,1373,14,1,2,2,29346937_d7ab5c99ee189f8dab39af98b94cfa97-p_f.jpg
29360950,38,0,3,1,0,0,0,0,0,3397,2137,1,0,1,1,2.466666667,7,1523,17,2,3,2,29360950_7fd72ce78f06ced0acf4648205d6b7be-p_f.jpg
145656290,38,0,3,1,1,2,0,1,0,6272,2073,1,0,1,1,3.066666667,3.666666667,1532,12,3,3,2,145656290_3e1d43c5cfe9d68c4d0d5d95a1a28b7c-p_f.jpg
29341421,28,0,4,2,0,0,0,0,0,23086.8,4142,0,1,1,0,2.05,9,1669,15,4,4,2,29341421_87d59fd892fd980e23ebed0337a75bc7-p_f.jpg
29375949,36,0,4,1,0,0,0,0,0,12196.8,2581,0,1,1,1,0.866666667,8.666666667,1632,16,2,4,1,29375949_13819116a23df1d6aef08c51d8caebca-p_f.jpg
145655859,26,0,3,1,2,3,0,1,0,7230,1405,1,0,1,1,2.033333333,3,1457,13,2,3,1,145655859_99c3c8f794496e3e1808ceea522480a5-p_f.jpg
83819673,60,0,4,2,1,2,0,1,0,11761.2,2895,1,0,1,1,3.666666667,7,1277,16,3,3,3,83819673_b23aa46b9aa89694ad6e0ba588abeb60-p_f.jpg
29344936,37,0,0,1,0,0,0,0,0,13503.6,2648,0,1,3,0,3.966666667,8,1373,14,3,4,2,29344936_354d8c0e4f8a227ad291de51c36d28d7-p_f.jpg
29353950,30,0,3,1,0,0,0,0,0,25264.8,3958,1,0,1,1,4,7,1177,16,4,4,2,29353950_a32b2a60f42c9e42ecd6a4179d1c5dfe-p_f.jpg
249912949,3,0,0,2,0,0,0,0,0,7461,2814,0,2,1,1,1.3,3,1108,14,3,4,2,249912949_1218bd731eaa3e4b42dbde731fb652a5-p_f.jpg
29344920,1,0,1,2,0,0,0,0,0,87120,7745,0,1,3,0,3.466666667,9.333333333,1360,14,8,7,2,29344920_streetviewlocation2105IslandWoodRd2CAustin2CTX78733size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignaturemzamHaQ0V3uM_wO9wAqmtl63nhU.jpg
89651406,38,0,4,2,0,0,0,0,0,5662,1730,1,0,1,1,2.1,8.333333333,1481,16,3,3,2,89651406_381c876e87da1f0c5f31d4e42fb3f7bb-p_f.jpg
2089992289,40,0,3,0,1,2,0,0,0,5967,2177,1,0,1,1,3.133333333,3.666666667,1532,12,3,4,2,2089992289_b08e2c81e7eda0e8dc12fb305cc6fc03-p_f.jpg
